Country Name,Year,Average_Temperature_C,Ignore_This_Column
Canada,2000,29.83,garbage_data
Canada,1999,33.55,garbage_data
Brazil,1998,-9.81,garbage_data
Senegal,1997,35.35,garbage_data
Japan,1996,41.24,garbage_data
Senegal,1995,-1.05,garbage_data
Canada,1994,36.04,garbage_data
Germany,1993,35.05,garbage_data
Canada,1992,20.75,garbage_data
Brazil,1991,10.22,garbage_data
Brazil,1990,21.4,garbage_data
Germany,1989,26.08,garbage_data
Canada,1988,3.34,garbage_data
Germany,1987,-1.23,garbage_data
Germany,1986,2.74,garbage_data
Germany,1985,42.67,garbage_data
Japan,1984,-0.76,garbage_data
Germany,1983,27.27,garbage_data
Germany,1982,12.15,garbage_data
Senegal,1981,6.33,garbage_data
Brazil,1980,33.86,garbage_data
Brazil,1979,-4.71,garbage_data
Brazil,1978,41.02,garbage_data
Canada,1977,-7.48,garbage_data
Brazil,2026,24.44,garbage_data
Canada,2025,34.87,garbage_data
Japan,2024,14.94,garbage_data
Canada,2023,1.79,garbage_data
Japan,2022,28.73,garbage_data
Canada,2021,24.84,garbage_data
Japan,2020,28.42,garbage_data
Canada,2019,29.22,garbage_data
Senegal,2018,0.5,garbage_data
Senegal,2017,-2.54,garbage_data
Japan,2016,42.37,garbage_data
Brazil,2015,0.78,garbage_data
Japan,2014,0.04,garbage_data
Senegal,2013,31.5,garbage_data
Senegal,2012,42.21,garbage_data
Japan,2011,3.68,garbage_data
Canada,2010,38.48,garbage_data
Germany,2009,8.95,garbage_data
Germany,2008,-6.27,garbage_data
Brazil,2007,39.89,garbage_data
Senegal,2006,2.25,garbage_data
Senegal,2005,30.91,garbage_data
Germany,2004,32.88,garbage_data
Brazil,2003,10.48,garbage_data
Germany,2002,12.65,garbage_data
Senegal,2001,-5.47,garbage_data
Canada,2000,3.18,garbage_data
Canada,1999,37.75,garbage_data
Brazil,1998,31.22,garbage_data
Germany,1997,25.65,garbage_data
Brazil,1996,-8.76,garbage_data
Canada,1995,-8.04,garbage_data
Japan,1994,5.77,garbage_data
Canada,1993,-9.6,garbage_data
Germany,1992,17.38,garbage_data
Germany,1991,29.16,garbage_data
Japan,1990,-3.64,garbage_data
Germany,1989,38.24,garbage_data
Japan,1988,0.36,garbage_data
Senegal,1987,26.17,garbage_data
Senegal,1986,8.65,garbage_data
Canada,1985,40.14,garbage_data
Germany,1984,23.59,garbage_data
Brazil,1983,2.58,garbage_data
Brazil,1982,28.95,garbage_data
Brazil,1981,23.15,garbage_data
Senegal,1980,-8.43,garbage_data
Senegal,1979,-3.89,garbage_data
Canada,1978,13.89,garbage_data
Brazil,1977,43.25,garbage_data
Senegal,2026,-2.7,garbage_data
Japan,2025,2.58,garbage_data
Japan,2024,-8.63,garbage_data
Senegal,2023,-1.86,garbage_data
Canada,2022,7.29,garbage_data
Brazil,2021,3.43,garbage_data
Brazil,2020,34.98,garbage_data
Canada,2019,39.45,garbage_data
Brazil,2018,3.56,garbage_data
Germany,2017,-9.03,garbage_data
Brazil,2016,4.0,garbage_data
Brazil,2015,6.23,garbage_data
Germany,2014,36.11,garbage_data
Senegal,2013,-1.97,garbage_data
Canada,2012,4.8,garbage_data
Canada,2011,31.73,garbage_data
Canada,2010,-2.39,garbage_data
Canada,2009,42.19,garbage_data
Senegal,2008,10.75,garbage_data
Senegal,2007,3.42,garbage_data
Brazil,2006,27.61,garbage_data
Japan,2005,35.16,garbage_data
Canada,2004,10.32,garbage_data
Japan,2003,37.93,garbage_data
Japan,2002,5.5,garbage_data
Japan,2001,-6.38,garbage_data
Brazil,2000,21.3,garbage_data
Canada,1999,41.02,garbage_data
Japan,1998,33.73,garbage_data
Canada,1997,5.74,garbage_data
Japan,1996,34.01,garbage_data
Senegal,1995,39.3,garbage_data
Brazil,1994,-5.79,garbage_data
Senegal,1993,1.46,garbage_data
Canada,1992,14.5,garbage_data
Germany,1991,22.18,garbage_data
Brazil,1990,40.12,garbage_data
Canada,1989,29.61,garbage_data
Japan,1988,-5.74,garbage_data
Canada,1987,-1.86,garbage_data
Japan,1986,13.82,garbage_data
Japan,1985,27.68,garbage_data
Canada,1984,-1.65,garbage_data
Senegal,1983,26.31,garbage_data
Germany,1982,27.33,garbage_data
Germany,1981,26.26,garbage_data
Canada,1980,0.2,garbage_data
Germany,1979,-2.09,garbage_data
Germany,1978,22.84,garbage_data
Germany,1977,19.67,garbage_data
Canada,2026,36.19,garbage_data
Germany,2025,41.69,garbage_data
Japan,2024,-2.89,garbage_data
Japan,2023,9.99,garbage_data
Brazil,2022,37.57,garbage_data
Senegal,2021,42.14,garbage_data
Senegal,2020,1.88,garbage_data
Japan,2019,18.3,garbage_data
Senegal,2018,32.71,garbage_data
Japan,2017,5.33,garbage_data
Brazil,2016,13.53,garbage_data
Brazil,2015,35.18,garbage_data
Germany,2014,43.74,garbage_data
Germany,2013,40.43,garbage_data
Canada,2012,25.52,garbage_data
Japan,2011,-3.23,garbage_data
Canada,2010,6.68,garbage_data
Japan,2009,25.99,garbage_data
Canada,2008,-7.72,garbage_data
Germany,2007,31.79,garbage_data
Japan,2006,31.88,garbage_data
Germany,2005,36.47,garbage_data
Senegal,2004,20.95,garbage_data
Brazil,2003,11.46,garbage_data
Japan,2002,14.96,garbage_data
Germany,2001,30.11,garbage_data
Brazil,2000,29.66,garbage_data
Japan,1999,29.85,garbage_data
Senegal,1998,-8.25,garbage_data
Brazil,1997,39.44,garbage_data
Germany,1996,35.25,garbage_data
Canada,1995,-2.54,garbage_data
Senegal,1994,14.51,garbage_data
Senegal,1993,30.34,garbage_data
Brazil,1992,-5.84,garbage_data
Senegal,1991,-4.66,garbage_data
Canada,1990,-2.97,garbage_data
Japan,1989,11.94,garbage_data
Canada,1988,13.59,garbage_data
Japan,1987,41.29,garbage_data
Japan,1986,44.09,garbage_data
Japan,1985,27.81,garbage_data
Senegal,1984,14.23,garbage_data
Canada,1983,41.02,garbage_data
Canada,1982,23.44,garbage_data
Japan,1981,10.66,garbage_data
Canada,1980,0.49,garbage_data
Canada,1979,-7.7,garbage_data
Brazil,1978,-1.98,garbage_data
Japan,1977,11.46,garbage_data
Brazil,2026,8.89,garbage_data
Germany,2025,40.56,garbage_data
Brazil,2024,42.41,garbage_data
Germany,2023,7.59,garbage_data
Brazil,2022,38.59,garbage_data
Germany,2021,20.54,garbage_data
Senegal,2020,-3.85,garbage_data
Japan,2019,26.54,garbage_data
Japan,2018,8.97,garbage_data
Senegal,2017,-3.74,garbage_data
Japan,2016,24.68,garbage_data
Brazil,2015,16.68,garbage_data
Japan,2014,41.04,garbage_data
Germany,2013,8.52,garbage_data
Senegal,2012,24.09,garbage_data
Brazil,2011,25.73,garbage_data
Germany,2010,16.37,garbage_data
Germany,2009,44.86,garbage_data
Canada,2008,-5.84,garbage_data
Canada,2007,17.36,garbage_data
Germany,2006,3.33,garbage_data
Japan,2005,-7.8,garbage_data
Japan,2004,43.22,garbage_data
Senegal,2003,29.05,garbage_data
Senegal,2002,25.95,garbage_data
Germany,2001,-9.86,garbage_data
Canada,2000,-8.39,garbage_data
Germany,1999,-8.81,garbage_data
Brazil,1998,8.78,garbage_data
Germany,1997,24.05,garbage_data
Brazil,1996,-0.93,garbage_data
Japan,1995,19.71,garbage_data
Senegal,1994,25.32,garbage_data
Japan,1993,17.62,garbage_data
Germany,1992,30.83,garbage_data
Senegal,1991,22.1,garbage_data
Brazil,1990,3.69,garbage_data
Canada,1989,27.55,garbage_data
Canada,1988,12.37,garbage_data
Japan,1987,2.82,garbage_data
Canada,1986,-1.86,garbage_data
Canada,1985,43.5,garbage_data
Canada,1984,40.28,garbage_data
Japan,1983,39.18,garbage_data
Brazil,1982,19.23,garbage_data
Canada,1981,42.24,garbage_data
Senegal,1980,19.35,garbage_data
Canada,1979,12.95,garbage_data
Germany,1978,39.93,garbage_data
Japan,1977,21.07,garbage_data
Japan,2026,30.14,garbage_data
Brazil,2025,33.36,garbage_data
Germany,2024,0.53,garbage_data
Germany,2023,43.99,garbage_data
Japan,2022,27.15,garbage_data
Japan,2021,41.3,garbage_data
Brazil,2020,4.89,garbage_data
Senegal,2019,-4.46,garbage_data
Japan,2018,-7.31,garbage_data
Senegal,2017,5.47,garbage_data
Canada,2016,27.29,garbage_data
Japan,2015,30.49,garbage_data
Japan,2014,1.52,garbage_data
Senegal,2013,9.89,garbage_data
Germany,2012,15.46,garbage_data
Canada,2011,-2.11,garbage_data
Senegal,2010,42.24,garbage_data
Canada,2009,15.83,garbage_data
Germany,2008,39.53,garbage_data
Canada,2007,-4.28,garbage_data
Germany,2006,43.53,garbage_data
Germany,2005,30.2,garbage_data
Canada,2004,8.59,garbage_data
Japan,2003,20.43,garbage_data
Japan,2002,39.27,garbage_data
Japan,2001,29.31,garbage_data
Canada,2000,32.96,garbage_data
Japan,1999,10.6,garbage_data
Japan,1998,38.4,garbage_data
Germany,1997,37.8,garbage_data
Canada,1996,43.09,garbage_data
Japan,1995,42.11,garbage_data
Germany,1994,17.42,garbage_data
Senegal,1993,35.67,garbage_data
Japan,1992,4.16,garbage_data
Canada,1991,37.84,garbage_data
Brazil,1990,42.19,garbage_data
Senegal,1989,43.5,garbage_data
Canada,1988,-6.69,garbage_data
Senegal,1987,18.37,garbage_data
Germany,1986,6.55,garbage_data
Canada,1985,17.85,garbage_data
Canada,1984,8.84,garbage_data
Brazil,1983,15.28,garbage_data
Japan,1982,35.58,garbage_data
Brazil,1981,18.14,garbage_data
Canada,1980,30.14,garbage_data
Canada,1979,14.14,garbage_data
Senegal,1978,12.32,garbage_data
Senegal,1977,21.27,garbage_data
Brazil,2026,-4.2,garbage_data
Senegal,2025,10.92,garbage_data
Germany,2024,14.82,garbage_data
Canada,2023,-0.77,garbage_data
Senegal,2022,22.42,garbage_data
Brazil,2021,36.93,garbage_data
Brazil,2020,33.05,garbage_data
Japan,2019,-7.96,garbage_data
Japan,2018,32.46,garbage_data
Senegal,2017,-8.96,garbage_data
Senegal,2016,12.37,garbage_data
Brazil,2015,0.04,garbage_data
Canada,2014,26.25,garbage_data
Germany,2013,12.39,garbage_data
Senegal,2012,16.13,garbage_data
Canada,2011,0.73,garbage_data
Senegal,2010,23.42,garbage_data
Germany,2009,13.96,garbage_data
Japan,2008,-7.3,garbage_data
Germany,2007,24.81,garbage_data
Brazil,2006,8.96,garbage_data
Canada,2005,10.35,garbage_data
Germany,2004,39.47,garbage_data
Canada,2003,22.03,garbage_data
Germany,2002,3.4,garbage_data
Germany,2001,2.85,garbage_data
Japan,2000,0.12,garbage_data
Senegal,1999,36.5,garbage_data
Senegal,1998,21.52,garbage_data
Brazil,1997,38.43,garbage_data
Brazil,1996,23.27,garbage_data
Canada,1995,14.41,garbage_data
Germany,1994,23.77,garbage_data
Japan,1993,-9.27,garbage_data
Senegal,1992,44.84,garbage_data
Japan,1991,28.82,garbage_data
Senegal,1990,12.26,garbage_data
Senegal,1989,17.74,garbage_data
Germany,1988,-5.72,garbage_data
Japan,1987,10.03,garbage_data
Japan,1986,28.13,garbage_data
Japan,1985,24.63,garbage_data
Canada,1984,23.67,garbage_data
Canada,1983,14.01,garbage_data
Canada,1982,-5.24,garbage_data
Canada,1981,3.89,garbage_data
Germany,1980,15.96,garbage_data
Canada,1979,-6.8,garbage_data
Germany,1978,2.53,garbage_data
Brazil,1977,30.27,garbage_data
Germany,2026,-2.69,garbage_data
Canada,2025,-3.99,garbage_data
Brazil,2024,16.17,garbage_data
Canada,2023,21.39,garbage_data
Germany,2022,-7.68,garbage_data
Canada,2021,41.36,garbage_data
Japan,2020,31.06,garbage_data
Germany,2019,36.92,garbage_data
Canada,2018,7.74,garbage_data
Canada,2017,6.95,garbage_data
Senegal,2016,-1.61,garbage_data
Canada,2015,-7.05,garbage_data
Canada,2014,-6.79,garbage_data
Canada,2013,43.16,garbage_data
Senegal,2012,14.21,garbage_data
Canada,2011,20.27,garbage_data
Canada,2010,-0.93,garbage_data
Senegal,2009,20.84,garbage_data
Canada,2008,8.3,garbage_data
Japan,2007,10.9,garbage_data
Canada,2006,38.81,garbage_data
Brazil,2005,13.76,garbage_data
Canada,2004,5.78,garbage_data
Japan,2003,43.59,garbage_data
Germany,2002,3.15,garbage_data
Senegal,2001,34.16,garbage_data
Germany,2000,0.55,garbage_data
Germany,1999,-4.82,garbage_data
Canada,1998,30.9,garbage_data
Japan,1997,11.68,garbage_data
Germany,1996,39.34,garbage_data
Brazil,1995,22.72,garbage_data
Japan,1994,0.17,garbage_data
Brazil,1993,23.07,garbage_data
Senegal,1992,44.5,garbage_data
Senegal,1991,8.39,garbage_data
Brazil,1990,12.18,garbage_data
Japan,1989,4.99,garbage_data
Senegal,1988,43.19,garbage_data
Brazil,1987,31.89,garbage_data
Canada,1986,-3.26,garbage_data
Canada,1985,19.01,garbage_data
Germany,1984,42.16,garbage_data
Senegal,1983,27.18,garbage_data
Senegal,1982,27.2,garbage_data
Brazil,1981,40.89,garbage_data
Canada,1980,29.68,garbage_data
Germany,1979,-6.26,garbage_data
Germany,1978,21.95,garbage_data
Brazil,1977,40.4,garbage_data
Canada,2026,19.03,garbage_data
Germany,2025,26.61,garbage_data
Senegal,2024,-4.8,garbage_data
Canada,2023,29.32,garbage_data
Canada,2022,14.67,garbage_data
Japan,2021,26.61,garbage_data
Japan,2020,13.12,garbage_data
Canada,2019,42.06,garbage_data
Germany,2018,40.33,garbage_data
Germany,2017,18.68,garbage_data
Germany,2016,20.28,garbage_data
Japan,2015,19.88,garbage_data
Japan,2014,24.01,garbage_data
Germany,2013,-7.58,garbage_data
Canada,2012,27.79,garbage_data
Brazil,2011,38.85,garbage_data
Brazil,2010,39.97,garbage_data
Japan,2009,39.49,garbage_data
Senegal,2008,27.98,garbage_data
Brazil,2007,15.52,garbage_data
Canada,2006,34.3,garbage_data
Brazil,2005,1.64,garbage_data
Canada,2004,-0.29,garbage_data
Germany,2003,18.93,garbage_data
Senegal,2002,2.13,garbage_data
Japan,2001,26.48,garbage_data
Canada,2000,-8.8,garbage_data
Japan,1999,21.62,garbage_data
Canada,1998,13.46,garbage_data
Canada,1997,-6.65,garbage_data
Canada,1996,35.2,garbage_data
Japan,1995,-7.53,garbage_data
Canada,1994,17.08,garbage_data
Canada,1993,40.43,garbage_data
Canada,1992,24.92,garbage_data
Brazil,1991,41.66,garbage_data
Germany,1990,2.49,garbage_data
Canada,1989,44.04,garbage_data
Germany,1988,-2.45,garbage_data
Brazil,1987,33.28,garbage_data
Japan,1986,44.66,garbage_data
Brazil,1985,19.26,garbage_data
Senegal,1984,12.16,garbage_data
Canada,1983,40.03,garbage_data
Senegal,1982,38.18,garbage_data
Japan,1981,42.72,garbage_data
Senegal,1980,15.28,garbage_data
Senegal,1979,15.69,garbage_data
Germany,1978,33.12,garbage_data
Japan,1977,-0.53,garbage_data
Canada,2026,-9.68,garbage_data
Senegal,2025,-7.44,garbage_data
Senegal,2024,37.61,garbage_data
Senegal,2023,17.73,garbage_data
Japan,2022,26.34,garbage_data
Japan,2021,21.87,garbage_data
Canada,2020,18.05,garbage_data
Senegal,2019,-6.67,garbage_data
Japan,2018,17.63,garbage_data
Brazil,2017,23.45,garbage_data
Germany,2016,19.04,garbage_data
Brazil,2015,12.24,garbage_data
Canada,2014,34.97,garbage_data
Germany,2013,18.5,garbage_data
Canada,2012,32.75,garbage_data
Senegal,2011,20.49,garbage_data
Germany,2010,17.82,garbage_data
Canada,2009,39.2,garbage_data
Japan,2008,36.85,garbage_data
Brazil,2007,-9.88,garbage_data
Senegal,2006,31.11,garbage_data
Canada,2005,-8.96,garbage_data
Brazil,2004,18.3,garbage_data
Canada,2003,36.24,garbage_data
Senegal,2002,28.33,garbage_data
Senegal,2001,34.57,garbage_data
Canada,2000,19.84,garbage_data
Germany,1999,29.81,garbage_data
Senegal,1998,10.23,garbage_data
Senegal,1997,-4.98,garbage_data
Germany,1996,34.46,garbage_data
Germany,1995,21.5,garbage_data
Japan,1994,13.08,garbage_data
Canada,1993,2.33,garbage_data
Canada,1992,11.84,garbage_data
Germany,1991,23.37,garbage_data
Brazil,1990,23.77,garbage_data
Japan,1989,-0.26,garbage_data
Senegal,1988,-0.87,garbage_data
Brazil,1987,14.78,garbage_data
Canada,1986,41.67,garbage_data
Japan,1985,-9.76,garbage_data
Canada,1984,35.92,garbage_data
Canada,1983,1.45,garbage_data
Canada,1982,23.03,garbage_data
Germany,1981,4.67,garbage_data
Germany,1980,-1.78,garbage_data
Canada,1979,31.32,garbage_data
Brazil,1978,36.25,garbage_data
Canada,1977,23.89,garbage_data
Canada,2026,12.74,garbage_data
Canada,2025,-9.48,garbage_data
Brazil,2024,3.88,garbage_data
Germany,2023,3.73,garbage_data
Brazil,2022,0.61,garbage_data
Senegal,2021,2.92,garbage_data
Senegal,2020,7.96,garbage_data
Brazil,2019,1.03,garbage_data
Japan,2018,19.13,garbage_data
Brazil,2017,29.88,garbage_data
Canada,2016,11.96,garbage_data
Brazil,2015,38.6,garbage_data
Japan,2014,29.73,garbage_data
Senegal,2013,11.11,garbage_data
Japan,2012,-0.21,garbage_data
Japan,2011,42.31,garbage_data
Canada,2010,42.81,garbage_data
Japan,2009,32.33,garbage_data
Senegal,2008,2.01,garbage_data
Canada,2007,19.05,garbage_data
Germany,2006,-3.65,garbage_data
Canada,2005,-7.32,garbage_data
Germany,2004,9.04,garbage_data
Senegal,2003,11.36,garbage_data
Germany,2002,-8.83,garbage_data
Germany,2001,39.67,garbage_data
Canada,2000,42.78,garbage_data
Germany,1999,36.17,garbage_data
Senegal,1998,15.86,garbage_data
Germany,1997,33.02,garbage_data
Senegal,1996,20.86,garbage_data
Canada,1995,27.79,garbage_data
Germany,1994,34.54,garbage_data
Brazil,1993,-6.29,garbage_data
Senegal,1992,15.58,garbage_data
Germany,1991,-9.56,garbage_data
Germany,1990,23.82,garbage_data
Japan,1989,40.17,garbage_data
Germany,1988,-7.34,garbage_data
Japan,1987,43.07,garbage_data
Brazil,1986,-7.68,garbage_data
Japan,1985,28.34,garbage_data
Japan,1984,-1.99,garbage_data
Brazil,1983,22.63,garbage_data
Germany,1982,1.33,garbage_data
Brazil,1981,12.67,garbage_data
Germany,1980,20.23,garbage_data
Brazil,1979,-8.47,garbage_data
Japan,1978,15.8,garbage_data
Senegal,1977,-0.68,garbage_data
Germany,2026,1.02,garbage_data
Japan,2025,44.28,garbage_data
Japan,2024,6.6,garbage_data
Senegal,2023,-1.2,garbage_data
Japan,2022,-1.12,garbage_data
Senegal,2021,14.92,garbage_data
Germany,2020,34.34,garbage_data
Japan,2019,9.51,garbage_data
Canada,2018,4.96,garbage_data
Senegal,2017,20.32,garbage_data
Japan,2016,-7.46,garbage_data
Canada,2015,-7.19,garbage_data
Japan,2014,-8.93,garbage_data
Brazil,2013,24.43,garbage_data
Japan,2012,24.11,garbage_data
Canada,2011,19.2,garbage_data
Senegal,2010,44.98,garbage_data
Brazil,2009,5.64,garbage_data
Canada,2008,42.17,garbage_data
Canada,2007,35.42,garbage_data
Japan,2006,12.04,garbage_data
Japan,2005,23.49,garbage_data
Germany,2004,40.95,garbage_data
Canada,2003,12.47,garbage_data
Senegal,2002,29.11,garbage_data
Japan,2001,14.99,garbage_data
Senegal,2000,37.9,garbage_data
Japan,1999,15.6,garbage_data
Japan,1998,40.27,garbage_data
Senegal,1997,-3.8,garbage_data
Canada,1996,44.75,garbage_data
Germany,1995,15.84,garbage_data
Japan,1994,-6.06,garbage_data
Brazil,1993,5.72,garbage_data
Japan,1992,42.7,garbage_data
Brazil,1991,24.15,garbage_data
Senegal,1990,31.33,garbage_data
Brazil,1989,-4.25,garbage_data
Germany,1988,18.98,garbage_data
Germany,1987,-8.41,garbage_data
Canada,1986,10.57,garbage_data
Brazil,1985,28.9,garbage_data
Germany,1984,32.91,garbage_data
Brazil,1983,3.15,garbage_data
Senegal,1982,-0.69,garbage_data
Senegal,1981,30.77,garbage_data
Canada,1980,26.79,garbage_data
Senegal,1979,10.79,garbage_data
Senegal,1978,-0.22,garbage_data
Canada,1977,35.05,garbage_data
Senegal,2026,-4.59,garbage_data
Japan,2025,41.61,garbage_data
Japan,2024,-1.8,garbage_data
Brazil,2023,25.83,garbage_data
Brazil,2022,16.83,garbage_data
Brazil,2021,1.4,garbage_data
Germany,2020,16.66,garbage_data
Canada,2019,21.58,garbage_data
Canada,2018,22.88,garbage_data
Japan,2017,17.83,garbage_data
Canada,2016,35.05,garbage_data
Germany,2015,-5.87,garbage_data
Canada,2014,12.08,garbage_data
Senegal,2013,5.41,garbage_data
Germany,2012,26.27,garbage_data
Germany,2011,35.87,garbage_data
Japan,2010,5.45,garbage_data
Brazil,2009,33.08,garbage_data
Brazil,2008,31.93,garbage_data
Germany,2007,-1.05,garbage_data
Canada,2006,17.9,garbage_data
Japan,2005,24.39,garbage_data
Canada,2004,37.8,garbage_data
Senegal,2003,3.89,garbage_data
Canada,2002,1.55,garbage_data
Senegal,2001,11.73,garbage_data
Germany,2000,18.37,garbage_data
Brazil,1999,27.11,garbage_data
Brazil,1998,9.86,garbage_data
Japan,1997,34.72,garbage_data
Canada,1996,6.27,garbage_data
Brazil,1995,20.23,garbage_data
Germany,1994,37.04,garbage_data
Canada,1993,20.65,garbage_data
Germany,1992,-6.48,garbage_data
Japan,1991,26.55,garbage_data
Canada,1990,29.95,garbage_data
Japan,1989,-5.55,garbage_data
Senegal,1988,29.03,garbage_data
Germany,1987,35.91,garbage_data
Brazil,1986,-9.46,garbage_data
Canada,1985,39.75,garbage_data
Japan,1984,35.12,garbage_data
